frame,time,timestep,raw_mission_current_index,raw_mission_index_reached,raw_mission_lap_reached,raw_mission_finished,perceived_mission_current_index,perceived_mission_index_reached,perceived_mission_lap_reached,perceived_mission_finished,raw_p,raw_pgx,raw_pgy,raw_pgz,raw_roll,raw_pitch,raw_yaw,raw_forward,raw_left,raw_vgx,raw_vgy,raw_vgz,raw_vlx,raw_vly,raw_vlz,raw_yaw_rate,raw_sensor_roll,raw_sensor_pitch,raw_sensor_yaw,raw_sensor_roll_rate,raw_sensor_pitch_rate,raw_sensor_yaw_rate,raw_sensor_alx,raw_sensor_aly,raw_sensor_alz,raw_sensor_vgx,raw_sensor_vgy,raw_sensor_vgz,raw_sensor_pgx,raw_sensor_pgy,raw_sensor_pgz,perceived_p,perceived_pgx,perceived_pgy,perceived_pgz,perceived_roll,perceived_pitch,perceived_yaw,perceived_forward,perceived_left,perceived_vgx,perceived_vgy,perceived_vgz,perceived_vlx,perceived_vly,perceived_vlz,perceived_yaw_rate,perceived_sensor_roll,perceived_sensor_pitch,perceived_sensor_yaw,perceived_sensor_roll_rate,perceived_sensor_pitch_rate,perceived_sensor_yaw_rate,perceived_sensor_alx,perceived_sensor_aly,perceived_sensor_alz,perceived_sensor_vgx,perceived_sensor_vgy,perceived_sensor_vgz,perceived_sensor_pgx,perceived_sensor_pgy,perceived_sensor_pgz,crashed,m1,m2,m3,m4
1386,47.104,0.032,26,,,False,26,,,False,"[36.38869468739186, 0.06469933480560766, 1.1163467818218018]",36.38869468739186,0.06469933480560766,1.1163467818218018,-0.027113640676005052,-0.11750507508895723,-0.04210498338063928,"[0.999113716134723, -0.04209254365637979, 0.0]","[0.04209254365637979, 0.999113716134723, 0.0]",0.9647074106702905,0.2754009809798225,-0.20561153841597843,0.9522600782425973,0.315763886333171,0,0.749945876546322,-0.027113640676005052,-0.11750507508895723,-0.04210498338063928,0.009925897065156397,0.13340789861758276,0.749945876546322,-0.042284501867917657,0.0036567196898599774,9.915123532744191,0.9647074106702905,0.2754009809798225,-0.20561153841597843,36.38869468739186,0.06469933480560766,1.1163467818218018,"[36.392109316091585, 0.05896141853877064, 1.1163467818218018]",36.392109316091585,0.05896141853877064,1.1163467818218018,-0.027113640676005052,-0.11750507508895723,-0.04210498338063928,"[0.999113716134723, -0.04209254365637979, 0.0]","[0.04209254365637979, 0.999113716134723, 0.0]",0.9647074106702905,0.2754009809798225,-0.20561153841597843,0.9522600782425973,0.315763886333171,0,1.5084230212680785,-0.027113640676005052,-0.11750507508895723,-0.04210498338063928,-0.3625441907297688,0.27499842213662096,1.5084230212680785,-0.042284501867917657,0.0036567196898599774,9.915123532744191,0.9647074106702905,0.2754009809798225,-0.20561153841597843,36.392109316091585,0.05896141853877064,1.1163467818218018,False,53.8176032232713,57.26584074441592,55.60368948823696,55.78994578136737
1387,47.136,0.032,26,,,False,26,,,False,"[36.418379627232476, 0.07383960155631604, 1.1098737442593756]",36.418379627232476,0.07383960155631604,1.1098737442593756,-0.034606464198042565,-0.10334970668053245,-0.026663091185291324,"[0.9996445608423842, -0.02665993207487188, 0.0]","[0.02665993207487188, 0.9996445608423842, 0.0]",0.9276543700191591,0.28563333595963664,-0.20228242382582187,0.9197096799963179,0.310263013180985,0,0.493064133391095,-0.034606464198042565,-0.10334970668053245,-0.026663091185291324,-0.18096935336448614,0.4273542512745942,0.493064133391095,-0.13700951944621642,-0.05674821561546395,9.985443988280915,0.9276543700191591,0.28563333595963664,-0.20228242382582187,36.418379627232476,0.07383960155631604,1.1098737442593756,"[36.41265621598575, 0.07383969502490997, 1.1098737442593756]",36.41265621598575,0.07383969502490997,1.1098737442593756,-0.034606464198042565,-0.10334970668053245,-0.026663091185291324,"[0.9996445608423842, -0.02665993207487188, 0.0]","[0.02665993207487188, 0.9996445608423842, 0.0]",0.9276543700191591,0.28563333595963664,-0.20228242382582187,0.9197096799963179,0.310263013180985,0,0.6290955661164792,-0.034606464198042565,-0.10334970668053245,-0.026663091185291324,-0.6515242714935302,0.7227172481332764,0.6290955661164792,-0.13700951944621642,-0.05674821561546395,9.985443988280915,0.9276543700191591,0.28563333595963664,-0.20228242382582187,36.41265621598575,0.07383969502490997,1.1098737442593756,False,54.681013260038256,55.896344302424254,56.52632742226203,55.49541426693486
1388,47.168,0.032,26,,,False,26,,,False,"[36.44702401404517, 0.08336021096217436, 1.1034818640049275]",36.44702401404517,0.08336021096217436,1.1034818640049275,-0.03753486986051669,-0.07855424545257039,-0.014271139864891012,"[0.9998981690117836, -0.014270655446843897, 0.0]","[0.014270655446843897, 0.9998981690117836, 0.0]",0.8951370878967702,0.2975190439330724,-0.19974625795150258,0.8908001434376772,0.3102629402338815,0,0.41337669472619304,-0.03753486986051669,-0.07855424545257039,-0.014271139864891012,-0.05633706767094153,0.7604851948336974,0.41337669472619304,-0.24216816831008336,-0.016330213076584277,9.945300722822331,0.8951370878967702,0.2975190439330724,-0.19974625795150258,36.44702401404517,0.08336021096217436,1.1034818640049275,"[36.45150626649164, 0.07862192059743603, 1.1034818640049275]",36.45150626649164,0.07862192059743603,1.1034818640049275,-0.03753486986051669,-0.07855424545257039,-0.014271139864891012,"[0.9998981690117836, -0.014270655446843897, 0.0]","[0.014270655446843897, 0.9998981690117836, 0.0]",0.8951370878967702,0.2975190439330724,-0.19974625795150258,0.8908001434376772,0.3102629402338815,0,0.7897400704120094,-0.03753486986051669,-0.07855424545257039,-0.014271139864891012,-0.4503448006467669,0.8354837549753434,0.7897400704120094,-0.24216816831008336,-0.016330213076584277,9.945300722822331,0.8951370878967702,0.2975190439330724,-0.19974625795150258,36.45150626649164,0.07862192059743603,1.1034818640049275,False,56.499597981082644,56.20741597737877,54.457464769965114,55.573344022961265
1389,47.2,0.032,26,,,False,26,,,False,"[36.47487535242396, 0.09327432986346194, 1.097189635338712]",36.47487535242396,0.09327432986346194,1.097189635338712,-0.043090360656297816,-0.05155927399094756,-0.0046255895878002445,"[0.9999893019795573, -0.0046255730929044905, 0.0]","[0.0046255730929044905, 0.9999893019795573, 0.0]",0.8703543243371943,0.30981621566523687,-0.19663214581923066,0.8689119357179135,0.31383878878897536,0,0.3345724273740673,-0.043090360656297816,-0.05155927399094756,-0.0046255895878002445,-0.15401165959724938,0.8308377829747008,0.3345724273740673,-0.2646113713833407,-0.047587046341663775,9.941332571878107,0.8703543243371943,0.30981621566523687,-0.19663214581923066,36.47487535242396,0.09327432986346194,1.097189635338712,"[36.47477238965038, 0.08968454153447225, 1.097189635338712]",36.47477238965038,0.08968454153447225,1.097189635338712,-0.043090360656297816,-0.05155927399094756,-0.0046255895878002445,"[0.9999893019795573, -0.0046255730929044905, 0.0]","[0.0046255730929044905, 0.9999893019795573, 0.0]",0.8703543243371943,0.30981621566523687,-0.19663214581923066,0.8689119357179135,0.31383878878897536,0,0.8145079559952646,-0.043090360656297816,-0.05155927399094756,-0.0046255895878002445,-1.012743880060429,1.4638561187796064,0.8145079559952646,-0.2646113713833407,-0.047587046341663775,9.941332571878107,0.8703543243371943,0.30981621566523687,-0.19663214581923066,36.47477238965038,0.08968454153447225,1.097189635338712,False,54.90555675008263,55.6591888569862,56.05157908146075,56.24870360024473
1390,47.232,0.032,26,,,False,26,,,False,"[36.502204927914796, 0.10362909124725458, 1.091002057274483]",36.502204927914796,0.10362909124725458,1.091002057274483,-0.041433705457356716,-0.022544694846442014,0.0007157016034186007,"[0.9999997438856184, 0.0007157015423181084, 0.0]","[-0.0007157015423181084, 0.9999997438856184, 0.0]",0.8540492340886678,0.3235862932435202,-0.19336181450716253,0.8542806065635238,0.32297496601436393,0,0.2049803760339267,-0.041433705457356716,-0.022544694846442014,0.0007157016034186007,0.05795428693042264,0.8989119335673076,0.2049803760339267,-0.2856480114738321,0.019357111949531214,9.930483004647169,0.8540492340886678,0.3235862932435202,-0.19336181450716253,36.502204927914796,0.10362909124725458,1.091002057274483,"[36.50692168991789, 0.10487745746623327, 1.091002057274483]",36.50692168991789,0.10487745746623327,1.091002057274483,-0.041433705457356716,-0.022544694846442014,0.0007157016034186007,"[0.9999997438856184, 0.0007157015423181084, 0.0]","[-0.0007157015423181084, 0.9999997438856184, 0.0]",0.8540492340886678,0.3235862932435202,-0.19336181450716253,0.8542806065635238,0.32297496601436393,0,-0.3040646251070377,-0.041433705457356716,-0.022544694846442014,0.0007157016034186007,-0.44155567194752104,1.749182158351756,-0.3040646251070377,-0.2856480114738321,0.019357111949531214,9.930483004647169,0.8540492340886678,0.3235862932435202,-0.19336181450716253,36.50692168991789,0.10487745746623327,1.091002057274483,False,57.02450894596941,54.502170737662205,56.228845311960946,55.23335847285376
1391,47.264,0.032,26,,,False,26,,,False,"[36.529306673277596, 0.1144021312704186, 1.0848597571713348]",36.529306673277596,0.1144021312704186,1.0848597571713348,-0.036019466317979434,0.005942058522316196,0.015375215404402336,"[0.9998818037041015, 0.01537460963512578, 0.0]","[-0.01537460963512578, 0.9998818037041015, 0.0]",0.8469295425874714,0.3366575007238753,-0.19194687822338008,0.8520054163070172,0.32359649794856526,0,0.4922756207788515,-0.036019466317979434,0.005942058522316196,0.015375215404402336,0.1729987403946125,0.871868977808301,0.4922756207788515,-0.2747340862053915,0.056766160307349045,9.86119874519865,0.8469295425874714,0.3366575007238753,-0.19194687822338008,36.529306673277596,0.1144021312704186,1.0848597571713348,"[36.522178355057655, 0.10973729470522355, 1.0848597571713348]",36.522178355057655,0.10973729470522355,1.0848597571713348,-0.036019466317979434,0.005942058522316196,0.015375215404402336,"[0.9998818037041015, 0.01537460963512578, 0.0]","[-0.01537460963512578, 0.9998818037041015, 0.0]",0.8469295425874714,0.3366575007238753,-0.19194687822338008,0.8520054163070172,0.32359649794856526,0,0.7670924651140569,-0.036019466317979434,0.005942058522316196,0.015375215404402336,0.9099292667064423,1.1042755821471864,0.7670924651140569,-0.2747340862053915,0.056766160307349045,9.86119874519865,0.8469295425874714,0.3366575007238753,-0.19194687822338008,36.522178355057655,0.10973729470522355,1.0848597571713348,False,56.01047007463677,55.74810528406144,55.160040801871574,56.23335034173722
1392,47.296,0.032,26,,,False,26,,,False,"[36.55646333686606, 0.12554340132518055, 1.0788658605633104]",36.55646333686606,0.12554340132518055,1.0788658605633104,-0.03127718871959502,0.02901135231555027,0.027673403967948398,"[0.9996171157922945, 0.027669871974668588, 0.0]","[-0.027669871974668588, 0.9996171157922945, 0.0]",0.8486457371394297,0.3481646892113113,-0.18730926900076436,0.8579544764653197,0.32454946355163533,0,0.4083277221753724,-0.03127718871959502,0.02901135231555027,0.027673403967948398,0.14147960773134505,0.7076128408094989,0.4083277221753724,-0.22523145889592272,0.04656493509769877,9.958906977399243,0.8486457371394297,0.3481646892113113,-0.18730926900076436,36.55646333686606,0.12554340132518055,1.0788658605633104,"[36.54870737811484, 0.1278779273054913, 1.0788658605633104]",36.54870737811484,0.1278779273054913,1.0788658605633104,-0.03127718871959502,0.02901135231555027,0.027673403967948398,"[0.9996171157922945, 0.027669871974668588, 0.0]","[-0.027669871974668588, 0.9996171157922945, 0.0]",0.8486457371394297,0.3481646892113113,-0.18730926900076436,0.8579544764653197,0.32454946355163533,0,0.5826241430704847,-0.03127718871959502,0.02901135231555027,0.027673403967948398,0.24906823009402024,0.7069658164448082,0.5826241430704847,-0.22523145889592272,0.04656493509769877,9.958906977399243,0.8486457371394297,0.3481646892113113,-0.18730926900076436,36.54870737811484,0.1278779273054913,1.0788658605633104,False,56.157710776124496,55.339150555182975,55.40427189900725,56.34736280110038
1393,47.328,0.032,26,,,False,26,,,False,"[36.58390701183974, 0.13701195942618175, 1.073025099734586]",36.58390701183974,0.13701195942618175,1.073025099734586,-0.02550047007896886,0.044915352832685405,0.03974556170592379,"[0.9992102491353093, 0.03973509812436606, 0.0]","[-0.03973509812436606, 0.9992102491353093, 0.0]",0.8576148429276361,0.35839244065628706,-0.1825237758976325,0.8711782996603711,0.3240319899797377,0,0.39097085516391084,-0.02550047007896886,0.044915352832685405,0.03974556170592379,0.16658081029302282,0.486110402352161,0.39097085516391084,-0.15471819478628557,0.05410281188605165,9.96726740063902,0.8576148429276361,0.35839244065628706,-0.1825237758976325,36.58390701183974,0.13701195942618175,1.073025099734586,"[36.578106261191714, 0.1396307788185272, 1.073025099734586]",36.578106261191714,0.1396307788185272,1.073025099734586,-0.02550047007896886,0.044915352832685405,0.03974556170592379,"[0.9992102491353093, 0.03973509812436606, 0.0]","[-0.03973509812436606, 0.9992102491353093, 0.0]",0.8576148429276361,0.35839244065628706,-0.1825237758976325,0.8711782996603711,0.3240319899797377,0,0.6265531473129546,-0.02550047007896886,0.044915352832685405,0.03974556170592379,1.0394933051583999,1.392826798249451,0.6265531473129546,-0.15471819478628557,0.05410281188605165,9.96726740063902,0.8576148429276361,0.35839244065628706,-0.1825237758976325,36.578106261191714,0.1396307788185272,1.073025099734586,False,56.97255645285985,55.63211790953234,54.53433012209878,56.20067605418042
1394,47.36,0.032,26,,,False,26,,,False,"[36.61179861989348, 0.1487590752852096, 1.0673434136269002]",36.61179861989348,0.1487590752852096,1.0673434136269002,-0.027360066485747125,0.04864761748528411,0.05085333811780469,"[0.9987072476319793, 0.05083142263754219, 0.0]","[-0.05083142263754219, 0.9987072476319793, 0.0]",0.8716127516792743,0.36709737059462016,-0.1775526908651801,0.8891460538243695,0.32231748844260943,0,0.34970384185137693,-0.027360066485747125,0.04864761748528411,0.05085333811780469,-0.07434539131452027,0.1074293147496002,0.34970384185137693,-0.03443559030061938,-0.02354695522262437,9.978563906158403,0.8716127516792743,0.36709737059462016,-0.1775526908651801,36.61179861989348,0.1487590752852096,1.0673434136269002,"[36.61294582679229, 0.1413778017773392, 1.0673434136269002]",36.61294582679229,0.1413778017773392,1.0673434136269002,-0.027360066485747125,0.04864761748528411,0.05085333811780469,"[0.9987072476319793, 0.05083142263754219, 0.0]","[-0.05083142263754219, 0.9987072476319793, 0.0]",0.8716127516792743,0.36709737059462016,-0.1775526908651801,0.8891460538243695,0.32231748844260943,0,-0.5848056817454297,-0.027360066485747125,0.04864761748528411,0.05085333811780469,-0.3351366631698652,0.45889165945097027,-0.5848056817454297,-0.03443559030061938,-0.02354695522262437,9.978563906158403,0.8716127516792743,0.36709737059462016,-0.1775526908651801,36.61294582679229,0.1413778017773392,1.0673434136269002,False,58.57602386563368,54.7802608782143,55.136189383170596,54.931952370589975
1395,47.392,0.032,26,,,False,26,,,False,"[36.64017112769177, 0.160810008718121, 1.0617982953339642]",36.64017112769177,0.160810008718121,1.0617982953339642,-0.038297885134694544,0.03957256254081611,0.07589519787320913,"[0.9971213416433977, 0.0758223584391213, 0.0]","[-0.0758223584391213, 0.9971213416433977, 0.0]",0.8866408686966696,0.37659166977848163,-0.17328494665424818,0.9126426011218219,0.3082803892681542,0,0.7721298973911263,-0.038297885134694544,0.03957256254081611,0.07589519787320913,-0.37632105180816006,-0.3091127485762865,0.7721298973911263,0.09700696697595618,-0.12111861135676938,9.957662750560415,0.8866408686966696,0.37659166977848163,-0.17328494665424818,36.64017112769177,0.160810008718121,1.0617982953339642,"[36.63957274765876, 0.1629575750230978, 1.0617982953339642]",36.63957274765876,0.1629575750230978,1.0617982953339642,-0.038297885134694544,0.03957256254081611,0.07589519787320913,"[0.9971213416433977, 0.0758223584391213, 0.0]","[-0.0758223584391213, 0.9971213416433977, 0.0]",0.8866408686966696,0.37659166977848163,-0.17328494665424818,0.9126426011218219,0.3082803892681542,0,0.6668214020786952,-0.038297885134694544,0.03957256254081611,0.07589519787320913,-0.9826727371692254,0.2473072331467026,0.6668214020786952,0.09700696697595618,-0.12111861135676938,9.957662750560415,0.8866408686966696,0.37659166977848163,-0.17328494665424818,36.63957274765876,0.1629575750230978,1.0617982953339642,False,54.563070632900406,55.62937315537039,56.909611386680496,56.419270261142344
1396,47.424,0.032,26,,,False,26,,,False,"[36.66892192378035, 0.1732875003473499, 1.0565514739172994]",36.66892192378035,0.1732875003473499,1.0565514739172994,-0.05042950679884729,0.024889930575194414,0.10678283128905815,"[0.994304128856953, 0.10658001378314773, 0.0]","[-0.10658001378314773, 0.994304128856953, 0.0]",0.8984623777681878,0.38992161341340276,-0.16396316927077198,0.9349027027694922,0.2919425375413379,0,0.9435616353255316,-0.05042950679884729,0.024889930575194414,0.10678283128905815,-0.4102278320759973,-0.5011895948247643,0.9435616353255316,0.16019266787330888,-0.13520822025548868,10.1144661897805,0.8984623777681878,0.38992161341340276,-0.16396316927077198,36.66892192378035,0.1732875003473499,1.0565514739172994,"[36.6715941977562, 0.17620215103800788, 1.0565514739172994]",36.6715941977562,0.17620215103800788,1.0565514739172994,-0.05042950679884729,0.024889930575194414,0.10678283128905815,"[0.994304128856953, 0.10658001378314773, 0.0]","[-0.10658001378314773, 0.994304128856953, 0.0]",0.8984623777681878,0.38992161341340276,-0.16396316927077198,0.9349027027694922,0.2919425375413379,0,1.5561464373340654,-0.05042950679884729,0.024889930575194414,0.10678283128905815,-0.7660484893568549,-1.1692304980069292,1.5561464373340654,0.16019266787330888,-0.13520822025548868,10.1144661897805,0.8984623777681878,0.38992161341340276,-0.16396316927077198,36.6715941977562,0.17620215103800788,1.0565514739172994,False,55.429562135489505,56.96227861281362,54.3247227654023,56.792006288078184
1397,47.456,0.032,26,,,False,26,,,False,"[36.69787244352842, 0.18630990138858583, 1.0515689844538079]",36.69787244352842,0.18630990138858583,1.0515689844538079,-0.06555052672971218,0.005388715173296653,0.12830171997619388,"[0.9917806187750029, 0.12795000673025567, 0.0]","[-0.12795000673025567, 0.9917806187750029, 0.0]",0.9047037421270722,0.4069500325386226,-0.15570279573411144,0.9493368965770428,0.2878483051876163,0,0.6360135503709662,-0.06555052672971218,0.005388715173296653,0.12830171997619388,-0.48272262790067105,-0.6474004802732545,0.6360135503709662,0.20726872420029346,-0.15785318594695186,10.080709831118254,0.9047037421270722,0.4069500325386226,-0.15570279573411144,36.69787244352842,0.18630990138858583,1.0515689844538079,"[36.698329876037484, 0.18479547445276717, 1.0515689844538079]",36.698329876037484,0.18479547445276717,1.0515689844538079,-0.06555052672971218,0.005388715173296653,0.12830171997619388,"[0.9917806187750029, 0.12795000673025567, 0.0]","[-0.12795000673025567, 0.9917806187750029, 0.0]",0.9047037421270722,0.4069500325386226,-0.15570279573411144,0.9493368965770428,0.2878483051876163,0,0.7244965959726971,-0.06555052672971218,0.005388715173296653,0.12830171997619388,-0.8762667836761389,0.3119594057735853,0.7244965959726971,0.20726872420029346,-0.15785318594695186,10.080709831118254,0.9047037421270722,0.4069500325386226,-0.15570279573411144,36.698329876037484,0.18479547445276717,1.0515689844538079,False,55.48538861724013,55.95427002636039,55.7920363573629,56.27796275857615
1398,47.488,0.032,26,,,False,26,,,False,"[36.72679177533223, 0.2000040247737072, 1.0467503062655092]",36.72679177533223,0.2000040247737072,1.0467503062655092,-0.07819005462344596,-0.014439606737258194,0.1459260834157359,"[0.9893716695334788, 0.14540873262819137, 0.0]","[-0.14540873262819137, 0.9893716695334788, 0.0]",0.9037291188691676,0.42794135578504316,-0.15058369338433392,0.9563503973255011,0.2919829478215108,0,0.504888602774384,-0.07819005462344596,-0.014439606737258194,0.1459260834157359,-0.3924977871559599,-0.657620525751068,0.504888602774384,0.20920245239116259,-0.1271646222649322,9.988575475323628,0.9037291188691676,0.42794135578504316,-0.15058369338433392,36.72679177533223,0.2000040247737072,1.0467503062655092,"[36.731268102201504, 0.1978642653310142, 1.0467503062655092]",36.731268102201504,0.1978642653310142,1.0467503062655092,-0.07819005462344596,-0.014439606737258194,0.1459260834157359,"[0.9893716695334788, 0.14540873262819137, 0.0]","[-0.14540873262819137, 0.9893716695334788, 0.0]",0.9037291188691676,0.42794135578504316,-0.15058369338433392,0.9563503973255011,0.2919829478215108,0,0.45116259797106584,-0.07819005462344596,-0.014439606737258194,0.1459260834157359,-0.08205406310076563,-1.0568422874395291,0.45116259797106584,0.20920245239116259,-0.1271646222649322,9.988575475323628,0.9037291188691676,0.42794135578504316,-0.15058369338433392,36.731268102201504,0.1978642653310142,1.0467503062655092,False,55.403032021738085,55.78771179331737,56.43357085864841,55.94578797036216
1399,47.52,0.032,26,,,False,26,,,False,"[36.755449038430186, 0.2144678446907949, 1.0420909337148896]",36.755449038430186,0.2144678446907949,1.0420909337148896,-0.08606747421498329,-0.030678192316594306,0.1639524274832275,"[0.9865898802909026, 0.16321889629446296, 0.0]","[-0.16321889629446296, 0.9865898802909026, 0.0]",0.8955394718110979,0.45199437240899065,-0.14560539220686491,0.9573042028857931,0.299764109590014,0,0.5196881450064867,-0.08606747421498329,-0.030678192316594306,0.1639524274832275,-0.23346281047641598,-0.551964350670463,0.5196881450064867,0.1759289811480762,-0.07614283066932459,9.995316955933603,0.8955394718110979,0.45199437240899065,-0.14560539220686491,36.755449038430186,0.2144678446907949,1.0420909337148896,"[36.75981598385312, 0.20825495050330312, 1.0420909337148896]",36.75981598385312,0.20825495050330312,1.0420909337148896,-0.08606747421498329,-0.030678192316594306,0.1639524274832275,"[0.9865898802909026, 0.16321889629446296, 0.0]","[-0.16321889629446296, 0.9865898802909026, 0.0]",0.8955394718110979,0.45199437240899065,-0.14560539220686491,0.9573042028857931,0.299764109590014,0,-0.018297186563284606,-0.08606747421498329,-0.030678192316594306,0.1639524274832275,-1.2151661162664489,-0.5236668320985851,-0.018297186563284606,0.1759289811480762,-0.07614283066932459,9.995316955933603,0.8955394718110979,0.45199437240899065,-0.14560539220686491,36.75981598385312,0.20825495050330312,1.0420909337148896,False,55.72190561881598,55.435875213705174,57.06541048107722,55.406782011365536
1400,47.552,0.032,26,,,False,26,,,False,"[36.783653732197195, 0.22974931744355614, 1.0375870388717285]",36.783653732197195,0.22974931744355614,1.0375870388717285,-0.08886024779903529,-0.04057517020097615,0.19014749002687212,"[0.9819763696329559, 0.1890037287528486, 0.0]","[-0.1890037287528486, 0.9819763696329559, 0.0]",0.8813966802190497,0.47754602352378833,-0.1407467138487858,0.9557686913451333,0.3023516514407613,0,0.787989357393736,-0.08886024779903529,-0.04057517020097615,0.19014749002687212,-0.0581144897240095,-0.3795668397859938,0.787989357393736,0.12124613174185817,-0.020131190140145305,10.002796619385974,0.8813966802190497,0.47754602352378833,-0.1407467138487858,36.783653732197195,0.22974931744355614,1.0375870388717285,"[36.7813032791109, 0.2293305777886627, 1.0375870388717285]",36.7813032791109,0.2293305777886627,1.0375870388717285,-0.08886024779903529,-0.04057517020097615,0.19014749002687212,"[0.9819763696329559, 0.1890037287528486, 0.0]","[-0.1890037287528486, 0.9819763696329559, 0.0]",0.8813966802190497,0.47754602352378833,-0.1407467138487858,0.9557686913451333,0.3023516514407613,0,0.5690865329293116,-0.08886024779903529,-0.04057517020097615,0.19014749002687212,0.5659016859338161,0.241613491781138,0.5690865329293116,0.12124613174185817,-0.020131190140145305,10.002796619385974,0.8813966802190497,0.47754602352378833,-0.1407467138487858,36.7813032791109,0.2293305777886627,1.0375870388717285,False,53.915463423592634,55.77372415835067,57.664431122384904,56.33528114232262
1401,47.584,0.032,26,,,False,26,,,False,"[36.8112753785228, 0.24585200764778728, 1.0333173061003642]",36.8112753785228,0.24585200764778728,1.0333173061003642,-0.0774543935642926,-0.04097043960727544,0.21706947987938607,"[0.9765327842412269, 0.2153688029916992, 0.0]","[-0.2153688029916992, 0.9765327842412269, 0.0]",0.8631764476751755,0.5032090688822233,-0.13342914910513778,0.9512956345594228,0.30549887478456317,0,0.8367490209639367,-0.0774543935642926,-0.04097043960727544,0.21706947987938607,0.3907332579151327,-0.08213788222442123,0.8367490209639367,0.028194388704757878,0.12573658234875718,10.08591698056954,0.8631764476751755,0.5032090688822233,-0.13342914910513778,36.8112753785228,0.24585200764778728,1.0333173061003642,"[36.81672859126363, 0.2385638092456275, 1.0333173061003642]",36.81672859126363,0.2385638092456275,1.0333173061003642,-0.0774543935642926,-0.04097043960727544,0.21706947987938607,"[0.9765327842412269, 0.2153688029916992, 0.0]","[-0.2153688029916992, 0.9765327842412269, 0.0]",0.8631764476751755,0.5032090688822233,-0.13342914910513778,0.9512956345594228,0.30549887478456317,0,-0.07155708457363008,-0.0774543935642926,-0.04097043960727544,0.21706947987938607,0.3899805143182161,0.08167301596636942,-0.07155708457363008,0.028194388704757878,0.12573658234875718,10.08591698056954,0.8631764476751755,0.5032090688822233,-0.13342914910513778,36.81672859126363,0.2385638092456275,1.0333173061003642,False,57.346598983354404,55.997728369323745,55.49347860190853,54.85420883214153
1402,47.616,0.032,26,,,False,26,,,False,"[36.83831698835969, 0.26263961500706234, 1.0292212191779302]",36.83831698835969,0.26263961500706234,1.0292212191779302,-0.0645770210057658,-0.03459445796769068,0.24813611538656077,"[0.9693718708443108, 0.2455975895968869, 0.0]","[-0.2455975895968869, 0.9693718708443108, 0.0]",0.8450503074028897,0.5246127299773452,-0.1280027163260643,0.9480116193989775,0.3010025049406223,0,0.9819390284725522,-0.0645770210057658,-0.03459445796769068,0.24813611538656077,0.43909994619639925,0.12990792840947052,0.9819390284725522,-0.039421926757135684,0.14137660386556072,10.016917300177257,0.8450503074028897,0.5246127299773452,-0.1280027163260643,36.83831698835969,0.26263961500706234,1.0292212191779302,"[36.83817627662616, 0.25848333443182003, 1.0292212191779302]",36.83817627662616,0.25848333443182003,1.0292212191779302,-0.0645770210057658,-0.03459445796769068,0.24813611538656077,"[0.9693718708443108, 0.2455975895968869, 0.0]","[-0.2455975895968869, 0.9693718708443108, 0.0]",0.8450503074028897,0.5246127299773452,-0.1280027163260643,0.9480116193989775,0.3010025049406223,0,0.9893405336084908,-0.0645770210057658,-0.03459445796769068,0.24813611538656077,0.6419072291629776,-0.382465348129282,0.9893405336084908,-0.039421926757135684,0.14137660386556072,10.016917300177257,0.8450503074028897,0.5246127299773452,-0.1280027163260643,36.83817627662616,0.25848333443182003,1.0292212191779302,False,53.75040731573226,56.14760576333991,56.916540239434156,56.914074709263915
1403,47.648,0.032,26,,,False,26,,,False,"[36.86485108344687, 0.27998384941426374, 1.025344993309813]",36.86485108344687,0.27998384941426374,1.025344993309813,-0.04188737059023904,-0.020657493507652086,0.275406615949915,"[0.9623147027535431, 0.27193825193297094, 0.0]","[-0.27193825193297094, 0.9623147027535431, 0.0]",0.8291904714744099,0.5420073252250437,-0.12113205837865854,0.9453347066395308,0.2960930107319538,0,0.8739782892362183,-0.04188737059023904,-0.020657493507652086,0.275406615949915,0.7326271067769303,0.38961715791344975,0.8739782892362183,-0.12198096143272427,0.2373160379675121,10.048118874732154,0.8291904714744099,0.5420073252250437,-0.12113205837865854,36.86485108344687,0.27998384941426374,1.025344993309813,"[36.85711719188244, 0.272285082855017, 1.025344993309813]",36.85711719188244,0.272285082855017,1.025344993309813,-0.04188737059023904,-0.020657493507652086,0.275406615949915,"[0.9623147027535431, 0.27193825193297094, 0.0]","[-0.27193825193297094, 0.9623147027535431, 0.0]",0.8291904714744099,0.5420073252250437,-0.12113205837865854,0.9453347066395308,0.2960930107319538,0,0.7433324746593905,-0.04188737059023904,-0.020657493507652086,0.275406615949915,-0.17998766757557072,1.0168083888234962,0.7433324746593905,-0.12198096143272427,0.2373160379675121,10.048118874732154,0.8291904714744099,0.5420073252250437,-0.12113205837865854,36.85711719188244,0.272285082855017,1.025344993309813,False,55.818403022377026,56.40738162229981,55.287258633800676,56.21699982935107
